,Número de registro,Denominação,Título,Classificação,Local de produção,Data de produção,Autor,Material/Técnica,Dimensões,Resumo descritivo,Condições de reprodução,Mídias relacionadas,ACERVO,URL,TAINACAN_COLECTION_ID
82,422,Oratório,Oratório com símbolos da Paixão,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XIX | Século XVIII,Não identificado,dourada | entalhada | madeira recortada | policromada,"Altura (cm):121,0 Largura (cm): 63,0 Comprimento (cm): Profundidade (cm): 35,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Oratório retangular vertical, com porta de duas bandas, emolduradas, em três almofadas (cada folha) reentrantes, de centro alto, frisado, com fechaduras de espelhos elípticos; parte interna da porta com pinturas representando os símbolos da Paixão: na banda esquerda, de baixo para cima: 1ª - a escada, a lança, a esponja e a corda; 2ª - custódia com coroa de espinhos; 3ª - custódia com a coroa de espinhos; na banda direita: 1ª sem; 2ª cálice com tampa e chicote; 3ª custódia com três cravos. Contorno em molduras douradas, com cimalha superior saliente; arremate em frontão sinuoso, com contorno em cês e êsses ressaltados e interior liso, com vestígio de pintura de uma cartela com três cravos. Parte interna com fundo e laterais com pintura de motivos florais grandes, com flores e botões vermelhos e ocres, com ramos e folhas verdes, alguns enlaçados por fitas vermelhas; fundo em azul; frente emoldurada em pilastras douradas, com capitéis e frisos ressaltados; coroamento em arco seguindo o mesmo desenho das pilastras, com mísula central e cantos em pintura de flores vermelhas.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
83,427,Escultura Religiosa,São Domingos de Gusmão,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 47 ,0 Largura (cm): 23,0 Comprimento (cm): Profundidade (cm): 17,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura masculina, meia-idade, de pé, em posição frontal; cabeça erguida, com olhos direcionados a frente; com tonsura monacal rodeada por mechas sinuosas de cabelos; braço direito erguido, sem a mão, braço esquerdo flexionado para o lado, mão segurando um livro fechado de capa vermelha, que é comprimido contra o corpo – o livro tem a meia-cana e os fechos dourados; perna esquerda flexionada e a direita reta; pés em ângulo; Vestido com hábito branco cingido, com escapulário, com a padronagem em motivos fitomorfos e florais, frisos, confetes e punções em dourado, e uma coroa no escapulário; capa e capuz pretos, com folhas de acantos, frisos e punções em dourado; sapatos pretos com confetes dourados. Base elíptica vermelha, com quatro bicos, com friso meia-cana invertida ao meio e friso dourado na borda superior.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
84,428,Escultura Religiosa,São Jorge,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil,1816 | Século XIX,Antônio Pereira dos Santos,dourada | madeira esculpida | policromada,"Altura (cm): 220,0 Largura (cm): 90,0 Comprimento (cm): Profundidade (cm): 50,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura masculina, meia-idade, em posição frontal, de pé, com a cabeça erguida, cabelos compridos, em mechas sinuosas, terminadas em cinco pontas por trás; boca entreaberta, mostrando os dentes superiores; bigode sinuoso, saindo do septo labial; lábios grossos e vermelhos; tem o braço direito flexionado, alto, com a mão de segurar; braço esquerdo flexionado junto ao corpo, com a mão de segurar; leva neste braço um escudo elíptico, todo preto, delimitado por friso dourado e contornado por inscrição dourada em relevo: “GLORIA AD HONOREM DEI” circundando uma cruz raionada. Tem as pernas retas, articuladas nas coxas, e pés paralelos. Vestido de soldado, com couraça negra, com recortes em lambrequins na barra; decoração dourada, com tarja de concheados, cês e elementos em forma de sol no centro; gola em recorte de elementos fitomorfos; listras douradas com botões na diagonal e laterais; ombreiras, cotoveleiras e punhos com concheados, ovulados, cês e elementos fitomorfos. Pernas com listras verticais e diagonais com botões; joelheiras cordiformes com rocalhas, cês e frisos; sapatos com rocalhas. Sobre a cabeça leva um capacete semi-esférico, preto, com decoração dourada formada por frisos curvos, elementos fitomorfos e volutas, com pintura imitando pedraria colorida. Aba verde com as laterais enroladas e a frente recortada em bico. Possui uma capinha em tecido adamascado (muito ruim) guardada na Reserva Técnica.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
85,429,Escultura Religiosa,Santa Teresa de Ávila,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 61,0 Largura (cm): 34,0 Comprimento (cm): Profundidade (cm): 23,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura feminina, meia-idade, de pé, em posição frontal, cabeça erguida à esquerda, olhos abaixados; braços flexionados a frente; mão direita de segurar (uma pena de prata*) e a mão esquerda espalmada (sustentava um livro aberto); perna direita reta e a esquerda flexionada; pés em ângulo; Vestida com hábito marrom cingido por correia preta, com padronagem em esgrafito e flores douradas; capa longa dourada; escapulário preto, com padronagem em motivos fitomorfos dourados; coifa marrom terminada em mantelete; véu marrom de bico; calçada com sapatos pretos; Base quadrada, de quinas chanfradas.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
86,430,Escultura Religiosa,São Francisco de Assis,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,madeira esculpida | policromada cordão,"Altura (cm): 64,5 Largura (cm): 27,0 Comprimento (cm): Profundidade (cm): 21,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura masculina, meia-idade, de pé, em posição frontal; cabeça inclinada à esquerda, com ampla tonsura monacal, rodeada por mechas sinuosas de cabelos, com topete ao alto; boca entreaberta; barba preta em “V” com mechas sinuosas e volutas na ponta; bigode liso, preto; braços flexionados a frente; mão direita de segurar e a esquerda portando um crânio acinzentado; ambas mãos estigmatizadas; perna direita flexionada e a esquerda reta, pés em ângulo. Vestido em hábito preto, com sotaina de mangas e barra douradas, cingida por cordão de nós; mangas com cogulas; capuz alto, caído por trás, com dobras douradas; lado esquerdo do peito aberto, deixando entrever um estigma; pés descalços, estigmatizados. Base retangular simples, de quinas chanfradas, em vermelho.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
87,440,Escultura Religiosa,Crucifixo,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Indo-européia,Século XVII | Século XVIII,Não identificado,madeira recortada | marfim esculpido,"Altura (cm): 43,0 (imagem) Largura (cm): 33,0 Comprimento (cm): Profundidade (cm): 9,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Imagem: figura masculina, meia-idade, em posição frontal, pregado na cruz por três cravos; de cabeça pendida à esquerda, cabelos compridos, com mechas onduladas caídas à frente e por trás; com uma coroa de espinhos; bigode e barba terminada em ponta com duas volutas; olhos fechados; braços posicionados em “Y”, com as mãos de abençoar; pernas ligeiramente flexionadas, com o pé direito sobreposto ao esquerdo. Vestido com um perizônio curto, dobrado ao meio, seguro por corda, com serrilhado na borda. Cruz de traves retas e lisas; com a base mais larga, aberta em dois pés curvos, com os extremos em volutas e recortes nos extremos superiores.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
88,446,Tarja,,04 Construção > 04.4 Fragmento de Construção,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira entalhada | policromada,"Altura (cm): 94,0 Largura (cm): 72,0 Comprimento (cm): Profundidade (cm): 10,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Tarja de centro elíptico, delimitada por dois “Cês”, entrelaçados lateralmente por outros “Cês”, com volutas, folhas de acantos e concheados simétricos; arremate superior em palmeta com ovulado; arremate inferior em concheado. Interior com inscrição latina (ver acima), em letras maiúsculas pretas, sobre fundo branco.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
89,449,Paramento sacerdotal (fragmento),,12 Objetos Pessoais > 12.1 Acessório de Indumentária,Portugal,Século XVIII,Não identificado,bordadura | eucatex recortado | fio de ouro | prata | tecido,"Altura (cm): 65,0 Largura (cm): 49,5 Comprimento (cm): Profundidade (cm): Diâmetro (cm): Peso (g): Circunferência (cm):","Fragmento em formato de uma tarja, recortada em curvas e contra-curvas, delimitada por frisos de acantos e volutas, com arremate superior em palmeta; centro em friso circular, com cês e elemento cordiforme superior; ao centro, representação de duas almas de um homem e mulher, nus, com as mãos postas, de joelhos entre chamas; uma cruz e calvário elevam-se entre as almas;","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
90,455,Baú cofre,,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XVIII,Não identificado,ferro fundido | madeira policromada | marcenaria,"Altura (cm): 20,5 Largura (cm): 31,5 Comprimento (cm): Profundidade (cm): 17,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Baú pequeno, retangular, com a tampa abaulada, todo pintado de vermelho, com flores douradas; Ferragem composta por duas dobradiças de hastes compridas presas na parte traseira e superfície da tampa, com recortes curvos nas extremidades e pintura em motivos fitomorfos dourados; uma fechadura de três chaves, com espelho retangular, de recortes curvos; pintura em motivos fitomorfos dourados; com lingüeta de recortes geométricos, fixada por uma haste presa na superfície da tampa; Interior com pintura de arabescos, em tons escuros sobre um fundo ocre; na tampa mais arabescos brancos, com pássaros e acantos, centrando as Armas do Império Português.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
91,457,Escultura Religiosa,São Caetano,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 68,5 Largura (cm): 35,0 Comprimento (cm): Profundidade (cm): 23,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura masculina, meia-idade, de pé, em posição frontal, cabeça inclinada à direita, com olhos abaixados; cabelos em estrias finas e sinuosas; bigode fino e barba semilonga, em estrias sinuosas; furo no queixo; braço direito flexionado para o lado, levemente suspenso, mão fechada, com dedo indicador (que falta) apontado; braço esquerdo flexionado a frente, mão segurando um livro aberto, de capa marrom, com inscrição em latim; perna direita dobrada e a esquerda reta, com os pés em ângulo. Vestido com sotaina preta com esgrafito e padronagem em dourado, barra com relevo de elementos fitomorfos dourados; sobrepeliz azul clara, de gola alta com pequena abertura e as mangas dobradas, com padronagem em motivos fitomorfos e esgrafitado; estola vermelha, com franjas, decorada em motivos fitomorfos dourados e cruzes; sobre a cabeça um barrete de quatro pontas, com três palas superiores e uma bola ao centro, preto com confetes dourados; calça sapatos pretos com fivela, esgrafitado em dourado. Base retangular, de quinas chanfradas, frente curva e borda emoldurada, pintada de vermelho.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
92,458,Escultura Religiosa,Santa Bárbara,02 Artes Visuais/Cinematográfica > 02.3 Escultura,[Minas Gerais],Século XIX,Não identificado,madeira esculpida | policromada,"Altura (cm): 22,0 Largura (cm): 13.0 Comprimento (cm): Profundidade (cm): 6,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura feminina, meia-idade, em posição frontal, de pé; cabeça erguida, com olhos direcionados à frente; cabelos longos, pretos, com pequeno coque ao alto; braço direito flexionado à frente, sem a mão; braço esquerdo também flexionado à frente, mão comprimida junto ao peito; perna direita dobrada e a esquerda reta; vestida com túnica azul, de barra dourada, com padronagem de flores; sobretúnica e dalmática rosa, barra em dourado com flores; mangas com dobradas e presas por firmais em ponta de diamante; mantelete azul, em frisos dourados, preso por firmal losangular; e manto azul de forro vermelho, com a barra dourada, jogado diagonalmente sobre o corpo. À direita, uma torre de secção quadrangular, branca, com grande porta vermelha e ameias centrais, marmorizadas de cinza, e três óculos superiores, contornados de vermelho; arremate em telhado piramidal, marmorizado de cinza. Base retangular, de quinas chanfradas, em vermelho.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
93,460,Escultura Religiosa,São Sebastião,02 Artes Visuais/Cinematográfica > 02.3 Escultura,[Minas Gerais],Século XIX | Século XVIII,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 34,0 Largura (cm): 13,5 Comprimento (cm): Profundidade (cm): 9,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura masculina, meia-idade, de pé, em posição frontal; cabeça erguida, com olhos à frente; cabelos compridos, pretos, com estrias retas ao alto e sinuosas nas laterais; braço direito flexionado ao alto, com a mão fechada, preso a um tronco de árvore por uma corda dourada atada ao punho; braço esquerdo flexionado para baixo, preso ao tronco; perna direita flexionada, presa ao tronco por uma corda atada na canela; perna esquerda reta; possui quatro marcas de perfurações, com sinais de sangue, nos braços, peito e na coxa direita, Vestido com perizônio vermelho, ornado por estrelas douradas. Base atributiva, no formato de um rochedo, de cuja superfície se eleva um tronco desfolhado de árvore, ramificado em três tocos de galhos; pintado de marrom.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
94,463,Escultura Religiosa,Santa Bárbara,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil | Minas Gerais,Século XIX,Não identificado,dourada | madeira esculpida | policromada,"Altura (cm): 43,0 Largura (cm): 12,0 Comprimento (cm): Profundidade (cm): 9,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura feminina, meia-idade, de pé, em posição frontal; cabeça erguida, com olhos direcionados a frente; cabelos pretos, penteados em coque, fixado por uma tiara preta com recorte elíptico na frente; braço esquerdo flexionado para o lado, abraçando uma torre; sem o braço direito; perna direita levemente flexionada e a outra reta. Vestida com túnica vermelha, com a barra preta; corpete recortado em “V”, também vermelho, com a gola e barra em preto; manto terciado na frente, em azul, de forro vermelho; calçada com sapatos pretos; Torre do lado direito, comprida, com o terço inferior de cinco faces, com uma porta na frente; parte superior cilíndrica, com um óculo inferior e duas janelas mais altas; arremate em uma cúpula cônica; marmorizada em grandes manchas de azul, vermelho, verde, marrom, ocre e branco. Base octogonal, de borda chanfrada, com mesmo marmorizado.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
95,468,Escultura Religiosa,Anjo da guarda,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Brasil,Século XIX | Século XX,Não identificado,gesso policromado | modelado,"Altura (cm): 20,0 Largura (cm): 8,5 Comprimento (cm): Profundidade (cm): 6,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Figura de um anjo, de pé, em posição frontal; cabeça erguida com olhos à frente; cabelos longos pretos; braço direito flexionado a frente, com a mão aberta sobre o peito; braço esquerdo estendido para baixo, com a mão sobre um ombro de uma criança a sua frente; pernas retas, com os pés em ângulo; Vestido com túnica marrom, cingida, com mangas dobradas nos cotovelos; possui longas asas vermelhas e verdes. A criança está de pé, em posição frontal, com as mãos sobre o peito; vestida com túnica preta e descalça. Base circular, em moldura reentrante, marrom.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
0,472,Escultura Religiosa,Crucifixo,02 Artes Visuais/Cinematográfica > 02.3 Escultura,Luso-Oriental,Século XVIII,Não identificado,madeira recortada | marfim esculpido | metal | pedraria | policromada,"Altura (cm):30,5/73,0 (cruz) Largura (cm): 23,0/29,0 (cruz) Comprimento (cm): Profundidade (cm): 5,0/17,0 (cruz) Diâmetro (cm): Peso (g): Circunferência (cm):","Cruz de traves retas, de quinas bisotadas, com incrustações de marfim, formando desenho geométrico; título em formato de cartela com inscrição pintada em marrom; Imagem de Cristo em posição frontal, pregada por três cravos, com a cabeça pendida à esquerda, de olhos fechados; cabelos longos, com mechas onduladas caídas à frente; bigode e barba de ponta bipartida; braços dispostos em “Y”, com a mão direita de abençoar e a outra aberta; pernas dobradas, com o pé direito sobre o esquerdo; vestido com perizônio curto, dobrado em formato de leque ao meio, seguro por corda dupla; sem o laço (perdido); sangue e chagas pintados de vencilho. Cravos em metal, com incrustações de pedras brilhantes.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
1,474,Oratório,Oratório das Virgens Mártires,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | entalhe | madeira | marcenaria | pedra talco esculpida | pintura | policromada,"Altura (cm): 91,0 Largura (cm): 49,0 Comprimento (cm): Profundidade (cm): 25,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Oratório retangular vertical, de base em moldura meia-cana invertida marmorizada; laterais lisas em marmorizado azul; frente com porta de duas folhas, com a parte superior arqueada, em par de almofadas (cada uma), com retângulo saliente ao meio, marmorizado de azul; fundo em rebaixo branco; montantes em marmorizado azul e batente moldurado; folha da direita com fechadura e chave de espelho retangular apontado nas pontas; parte superior em cimalha moldurada, marmorizada em azul com frisos dourados; arremate em palmeta rocalha, dourada, com lingüeta central que se espraia para a cimalha; partes internas da porta circundada por relevo dourado de flores e ramos sinuosos; centro com pintura figurativa: na folha esquerda, a figura de Santa Bárbara, a meio corpo, em posição frontal, cabeça com tiara e envolvida por auréola; braços cruzados, mãos segurando cálice com véu e palma; coberta por um manto real vermelho; parte inferior do corpo terminada em nuvens, cartela de concheados, flores e ramos, em tons vermelho, azul e verde; fundo branco com nuvens e céu ao alto; na folha direita, a figura de Santa Luzia, a meio corpo, em posição frontal, cabeça com coroa de rosas e envolvida por auréola; mão esquerda segurando uma palma e na direita o prato com par de olhos;  veste túnica vermelha e manto real ocre e azul; restante da composição repete a da folha esquerda; Interior contornado por moldura em angras douradas, com vazados e curvas; arremate superior em três cês com acanto; moldura irregular nos cantos, com centro metalizado; fundo com pintura em motivos florais com ramos e folhas douradas sobre um azul com confete brancos, que se repete nas laterais; inferiormente possui dois consoles, de cinco faces, marmorizado em azul, com moldura superior e coruchéu inferior dourados; o da esquerda serve de sustento à figura de São Manuel *, de pé sobre base quadrada, em posição frontal, de mãos postas; vestido com perizônio curto, com laço esquerdo e contorno dourado; com estrias vermelhas imitando sangue saindo dos ouvidos e dos mamilos; o da direita sustenta a figura de Nossa Senhora da Conceição *, em posição frontal, de mãos postas, vestida de túnica, manto e véu, com detalhes dourados nas bordas, de pé sobre base atributiva em globo e nuvens, com três cabeças de anjos. Possui uma vidraça interna. (*) São Manoel e Nossa Senhora da Conceição têm fichas separadas – 688 e 689, respectivamente.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
2,475,Caixa Esmoler,,09 Objetos Cerimoniais > 09.3 Objeto de Culto,Brasil | Minas Gerais,1797 | Século XVIII,Não identificado,madeira recortada | policromada,"Altura (cm): 34,5 Largura (cm): 23,5 Comprimento (cm): Profundidade (cm): 11,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Caixa retangular, com pintura laterais em rocalhas vermelhas; frente com uma inscrição em preto (ver acima) sobre fundo branco, centrada por rocalhas vermelhas; tampo em marmorizado vermelho e branco, com orifício retangular à frente, e um outro mais ao canto, por trás; ao fundo se eleva um aparador, em recortes curvos, com pintura representando a Nossa Senhora das Mercês, que está de pé, em posição frontal, cabeça voltada para a esquerda, coberta por um véu vermelho; braços abertos para os lados, sustentando o manto; vestida com o hábito mercedário branco, com o brasão da ordem estampado no escapulário; está sendo coroada por dois anjos, que aparecem na parte superior, centrados por um cortinado vermelho; de cada lado, na parte inferior, aparece um cativo de joelhos, de mãos postas, com correntes presas aos pulsos; ambos trajando vestes vermelhas e ocre; ao fundo, do lado esquerdo, duas cabeças de pessoas; e do lado direito, uma cabeça levando uma mitra de bispo.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
3,476,Oratório,Oratório com Divino,05 Interiores > 05.5 Peça de Mobiliário,Brasil | Minas Gerais,Século XVIII,Não identificado,dourada | entalhada | madeira esculpida | policromada,"Altura (cm): 56,5 Largura (cm): 33,0 Comprimento (cm): Profundidade (cm): 28,0 Diâmetro (cm): Peso (g): Circunferência (cm):","Oratório retangular vertical, de base vermelha, emoldurada e frisada, com as quinas ressaltadas; frente com as quinas enquadradas por colunas douradas, fuste emoldurado, com plintos superiores em volutas, acantos e pingentes de flores; laterais com arrecadas curvas, com pingentes de folhas; capitel emoldurado; arremate superior em dossel dourado, com parte interna em concha, com acantos e volutas nas laterais; cúpula semi-esférica, de gomos, encimada por um penacho de acantos com perolado inferior; parte posterior em arco, pintado de vermelho, com contorno em azul; Laterais do oratório de faces reentrantes, emolduradas, com pinturas de motivos fitomorfos; centro com pinturas em motivos orientais apresentando figuras humanas, pássaros, templos chineses e árvores. Frente fechada por vidraça, decorada em motivos de festões de flores, guilhochês e compoteira; registro inferior com pequeno visor em vidro, centrado por socos emoldurados e dourados. Parte interna com as laterais e fundo decorados por relevo de acantos sinuosos, dourados, centrados por molduras douradas com fundo em vermelho; forro superior com raionado dourado. Presa ao alto, a Pomba do Divino, de asas abertas e pés recolhidos; tem as penas douradas e o bico e os pés em vermelho. Proprietário anterior: Dona Ana Rosa Furtado, moradora no Horto, em Belo Horizonte, à rua Begonia, 788. Intermediário Isaac Babsk, de Ouro Preto, descendente do Barão de Cocais (José Feliciano Pinto Coelho da Cunha) – Ficha Cadastral.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
4,502,Gomil,,12 Objetos Pessoais > 12.3 Artigo de Toalete,Portugal,Século XVIII - 4º quartel,Não identificado,prata lavrada,"Altura (cm): 32 Largura (cm): 26,5 Comprimento (cm): Profundidade (cm): 14,5 Diâmetro (cm): Peso (g): 1540,0 Circunferência (cm):","Gomil de base campanulada, borda tremida, com palmetas de rocalhas; centro em frisos retorcidos, com arremate em nós de gomos; bojo em frisos retorcidos, com a boca larga, recortada em curvas, com bicos nos extremos, sendo um mais acentuado; possui uma alça em dois cês invertidos, sendo o inferior menor, decorado em volutas e frisos; e o superior maior, decorado em flores, busto antropomorfo, acanto e volutas.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
5,503,Bacia,,12 Objetos Pessoais > 12.3 Artigo de Toalete,Portugal,Século XVIII - 4º quartel,Não identificado,prata lavrada,"Altura (cm):6,5 Largura (cm): 57,0 Comprimento (cm): Profundidade (cm): 43,5 Diâmetro (cm): Peso (g): 1995,0 Circunferência (cm):","Bacia de forma elíptica, funda, com a borda revirada, recortada em curvas e contra-curvas, com bicos, onde aparecem cartelas de rocalhas; contorno em frisos tremidos, delimitados por concheados, volutas e palmetas; interior com ondulações laterais e centro liso.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
6,507,Brasão,,08 Insígnias,[Minas Gerais],Século XVIII,Não identificado,cobre lavrado | dourada,"Altura (cm):18,0 Largura (cm): 14,0 Comprimento (cm): Profundidade (cm): 0,5 Diâmetro (cm): Peso (g): Circunferência (cm):","Brasão oval, todo dourado, com vazado, contornado por angras, volutas e êsses entrelaçado por ramos sinuosos; arremate inferior em palmeta e superior em coroa real; centro com relevo das Armas da Coroa Portuguesa.","Domínio público, ver http://museudoouro.acervos.museus.gov.br/reproducao-de-imagens-do-acervo/",,museudoouro_-_acervo,https://museudoouro.acervos.museus.gov.br/wp-json/tainacan/v2/collection/3583/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,3583
