,Número de registro,Outros números,Situação,Denominação,Título,Autor,Classificação,Resumo descritivo,Dimensões - altura,Dimensões - largura,Dimensões - profundidade/comprimento,Dimensões - diâmetro,Dimensões - peso,Material/Técnica,Local de produção,Data de produção,ACERVO,URL,TAINACAN_COLECTION_ID
33,84.002/030.321,,Localizado,Anel,Anel,Não identificado,12 Objetos Pessoais > 12.5 Objeto de Adorno,"Aro arredondado. Na superfície do anel uma torre trabalhada a ouro com duas colunas, encimado por uma pedra ametista e arrematado por um brilhante que é preso por garras de ouro branco e tendo um pino introduzido na pedra ametista. Nas laterais do anel aparecem dois aros encurvados na forma de “C”, unidos por um elo obtendo um formato de “X”.",,2,3,,,Pedra > Brilhante | Metal > Ouro | Pedra > Pedra ametista,Brasil > Rio de Janeiro,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
34,83.003/030.322,,Localizado,Cafeteira,Cafeteira,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Peça central que serve de suporte, de forma arredondada, tendo furos na parte superior e abertura nas laterais da parte inferior, soldada no friso da base que tem forma redonda e mais saliente. Acima dos furos alonga uma parte lisa onde é soldada a asa e com a superfície tampada apoiando um bule. Do lado oposto a asa da peça inferior sai uma espécie de bico que sustenta um vasilhame arredondado com tampa onde é colocado o pó do café. Entre esta vasilha e o bule em que fica a água há um caninho interligando-os para passagem do vapor.",35,22,,,,Tecido > Flandres,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
35,GO.99/030.326,,Localizado,Prato,Prato de estanho,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Prato raso de estanho, formato redondo, com inscrição no verso, aparecendo na orla um carimbo tendo ao lado uma coroa e abaixo da mesma uma flor com 05 (cinco) pétalas ladeadas com ramos de folhas. Logo acima da coroa letras quase ilegíveis com final da palavra DOM, e um brasão em cujo centro há um “x”. Abaixo, um sino, logo abaixo do mesmo uma palavra com o final Well e acima do sino a palavra Benjamim. Logo ao seu lado oposto há 03 pequenos círculos tendo no centro de cada, um leão.",,,,24,,Metal > Estanho,Inglaterra,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
36,GO.99/030.327,,Localizado,Porta Guardanapo,Porta Guardanapo,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Porta guardanapo de madrepérolas, formato arredondado e afunilado em espiral na extremidade, (uma concha recortada servindo de porta guardanapo), com tons de rosa, branco e azul.",,,11,5,,Ornamento > Madrepérolas,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
37,GO.99/030.328,,Localizado,Grelha e bica para extração do ouro,Grelha e bica para extração do ouro,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Bica: forma retangular, de madeira com uma das extremidades que servia para escoar a água lavada dos cascalhos. Grelha: peça em formato retangular, com recortes de madeira nos seus 04 lados, e flandres com furos na parte interna. Dimensão: 40 x 31. Peça em malha (pedaço de tapete), formato retangular, trançada com fios de plástico. Servia para reter o ouro lavado. Dimensão: 45 x 28.",,44 (bica),86 (bica),,,Algodão | Tecido > Flandres | Madeira | Tecido > Malha,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
38,GO.99/030.329,,Localizado,Telha,Telha,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Telha de barro cozido, formato retangular, encurvada para encaixe, sulco em relevo em uma das extremidades.",,20,48,,,Rocha > Argila,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
39,GO.99/030.330,,Localizado,Tijolo,Tijolo (par),Não identificado,04 Construção > 04.4 Fragmento de Construção,"Dois tijolos feitos de barro cozido, formato retangular. Parte posterior lisa e frontal com recorte retangular, vendo-se em um deles a inscrição “B F”.",,12 (maior),25 (maior),,,Rocha > Argila,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
40,GO.99/030.331,,Localizado,Almocafre,Enxada p/ extração,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Enxada para extração, usada no garimpo do ouro e pedras preciosas. Formato achatado e ligeiramente encurvado formando uma ponta em semicírculo com vão para fixar no cabo de madeira.",,"10,5",29,,,Metal > Ferro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
41,GO.99/030.332,,Localizado,Almocafre,Enxada p/ extração,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Enxada para extração, usada no garimpo do ouro e pedras preciosas. De seção triangular, formato achatado e encurvado em ângulo de 90 graus, sendo mais estreito na extremidade, formando uma ponta em semicírculo com vão para fixar no cabo de madeira. Fixação das partes por meio de cravo.","17,5","13,4","20,9",,,Metal > Ferro Forjado,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
42,GO.99/030.333,,Localizado,Almocafre,Enxada p/ extração,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Enxada para extração, usada no garimpo do ouro e pedras preciosas. Formato achatado e encurvado, formando uma ponta em semicírculo com vão para fixar no cabo de madeira.",,10,22,,,Metal > Ferro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
43,GO.99/030.335,,Localizado,Pá,Pá,Não identificado,06 Trabalho > 06.8 Equipamento de Uso Geral,"Pá de ferro batido, com cabo de madeira roliça extraída de galho de árvore, unida ao cabo por encaixe.",,23,163,,,Madeira | Metal,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
44,GO.99/030.336,,Localizado,Jarro e Bacia,Jarro e Bacia,J & G Meakin,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Bacia: Bacia de porcelana, formato arredondado, com motivos florais cor rosa em fundo branco, friso ondulado cor branco e com formato dentado em toda a borda interior. Na parte externa predomina o branco, com 03 (três) motivos florais cor rosa. Jarro: Jarro de porcelana, formato ovalado na parte superior, com motivos florais cor rosa pintados em fundo branco, com motivos florais cor branco e em alto relevo. Asa com desenhos, recortes, altos relevo imitando volutas. Base do jarro dentada ondulada. Bojo com superfície em ondulações. Parte superior trabalhada em curvas e em formato de bico em uma das extremidades.",12 (bacia) / 30 (jarro),,,Diâm: 41 (bacia) / 30 (jarro),,Rocha > Argila,Inglaterra,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
45,GO.99/030.337,,Localizado,Mesa,Mesa,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Mesa de madeira, formato retangular, com tampo em 02 partes iguais. Pés torneados, sistema de encaixe.",86,111,355,,,Madeira,Brasil > Goiás,Século XX > 1984,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
46,GO.99/030.339,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira de madeira, encosto com 02 traves na horizontal, unidas por travejamento em forma de jarro na vertical, com recortes ondulados. Travejamento horizontal superior recortado, com 02 pequenos pináculos nas extremidades e um semicírculo com entalhe em forma de corrente nas bordas com motivos fitomórficos no centro. Assento de palhinha, braços recortados com extremidades unidas ao assento por colunas torneadas. Pés frontais torneados, pés traseiros retos e em ligeira cambota para trás, com traves laterais e uma frontal torneadas no centro.",121,54,,,,Madeira | Fibra > Fibra Vegetal > Palha,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
47,GO.99/030.341,,Localizado,Cadeira,Cadeira,Não identificado,05 Interiores > 05.5 Peça de Mobiliário,"Cadeira com assento de palhinha, espaldar ligeiramente recurvado com encosto em 02 tábuas retas. Pés dianteiros em ligeira cambota para frente, pés traseiros retos com travejamento lateral e frontal roliço.",89,40,,,,Madeira | Fibra > Fibra Vegetal > Palha,Brasil > Goiás,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
48,GO.99/030.343,,Localizado,Vaso,Vaso indígena,Não identificado,05 Interiores > 05.6 Utensílio de Cozinha/Mesa,"Vaso de argila, formato arredondado, pintado com motivos fitomórficos em vermelho, com 02 frisos dividindo o bojo em partes desiguais e terminado na parte superior com pintura em curvas e pontos.",45,,,40 (maior),,Rocha > Argila,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
49,GO.99/030.345,,Localizado,Cadinho,Cadinho,Não identificado,06 Trabalho > 06.3 Equipamento de Artistas/Artesãos,"Cadinho de ferro, formato redondo, mais largo na parte superior, de onde se prolonga em formato de bico. Com inscrição em sua superfície externa. Oxidado.",10,,,8,,Metal > Ferro,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
50,Sem registro,,Localizado,Moedas,Moedas de cobre,Não identificado,03 Objetos Pecuniários,"Duas moedas de cobre, com brasão das Armas do Império.",,,,3,,Metal > Cobre,Brasil > Rio de Janeiro,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
51,Sem registro,,Localizado,Padiola,Padiola Militar,Não identificado,11 Transporte > 11.6 Transporte Terrestre,"Antiga padiola militar em madeira, traves de metal, 04 pés de madeira revestidos de peça metálica, dobradiças em metal.",,63,225,,,Madeira,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
52,Sem registro,,Localizado,Telha,Telha,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Telha de barro cozido, formato retangular, encurvada para encaixe, sulco em relevo em uma das extremidades.",,27,65,,,Rocha > Argila,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
53,Sem registro,,Localizado,Telha,Telha,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Telha de barro cozido, formato retangular.",,29,52,,,Rocha > Argila,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
54,Sem registro,,Localizado,Chaves,Chaves,Não identificado,04 Construção > 04.4 Fragmento de Construção,"06 chaves de porta, modelo e dimensão diferentes.",,06 (maior),13 (maior),,,Metal > Ferro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
55,Sem registro,,Localizado,Ferradura,Ferradura,Não identificado,11 Transporte > 11.3 Acessório de Transporte Terrestre,"Ferradura, formato oval, feita de ferro, com 04 orifícios onde se encaixava haste p/ prender na pata do animal, saliência na parte frontal e estrias em alto relevo.",,"11,5","13,5",,,Metal > Ferro,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
56,Sem registro,,Localizado,Barril,Barril,Não identificado,15 Embalagens/Recipientes,"Barril feito de pedaços de madeira, recortados, pintados e atados em formato redondo por 03 aros de metal fundido.",89,,,58,,Metal > Ferro | Madeira,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
57,Sem registro,,Localizado,Carda,Carda,Não identificado,06 Trabalho > 06.5 Equipamento de Fiação/Tecelagem,"Formato retangular, pegador de madeira, na parte interna, pequenos filetes de arame presos a um tecido grosso cor vermelho pregado ao suporte de madeira.",,10,25,,,Metal > Arame | Madeira | Tecido,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
58,Sem registro,,Localizado,Índias Carajás,Índias Carajás,Índios Carajás,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Duas bonecas de cerâmica, pintadas de branco e preto, motivos geométricos, uma atrás da outra, a índia grávida com a mão na barriga e amparada pela outra.",19,10,13,,,Rocha > Argila,Brasil > Goiás,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
59,Sem registro,,Localizado,Índio Carajá,Índio Carajá,Índios Carajás,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Boneco de cerâmica, representando um índio carajá navegando em uma igarité com um boto. Pintura em preto e branco, com motivos geométricos.",16,9,22,,,Rocha > Argila,Brasil > Goiás,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
60,Sem registro,,Localizado,Luminária,Castiçal,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Base de castiçal, de metal, rosto em alto relevo, pés em sapata, motivos florais.",15,,18,,,Metal > Bronze,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
61,Sem registro,,Localizado,Luminária,Castiçal,Não identificado,05 Interiores > 05.4 Objeto de Iluminação,"Base de castiçal, de metal, rosto em alto relevo, pés em sapata, motivos florais.",14,,17,,,Metal > Bronze,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
62,Sem registro,,Localizado,Almocafre (mucafo),Enxada p/ extração,Não identificado,06 Trabalho > 06.6 Equipamento de Mineração,"Enxada para extração, usada no garimpo do ouro e pedras preciosas. Formato achatado e ligeiramente encurvado formando uma ponta em semicírculo com vão para fixar no cabo de madeira.",12,"10,5",29,,,Metal > Ferro Forjado,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
63,Sem registro,,Localizado,Cachimbo,Cachimbo,Não identificado,12 Objetos Pessoais > 12.2 Artigo de Tabagismo,"Fragmento de cachimbo, feito de pedra sabão, desenhos em curvas e contracurvas em alto relevo, motivos florais nas laterais.",,4,5,,,Pedra > Pedra sabão,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
64,Sem registro,,Localizado,Chave,Chave,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Chave de porta, de ferro.",,5,"15,2",,,Metal > Ferro Forjado,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
65,Sem registro,,Localizado,Chave,Chave,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Chave de porta, de ferro, extremidade superior em formato de coração, 04 saliências em alto relevo e extremidade em curva.",,5,"14,5",,,Metal > Ferro Forjado,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
66,Sem registro,,Localizado,Escultura Religiosa,Cabeça de São Francisco,Não identificado,02 Artes Visuais/Cinematográfica > 02.3 Escultura,"Cabeça de santo, em madeira, olhos abertos, boca entreaberta, nariz aquilino, cabelos lisos e curtos, com barba e bigode.",4,3,,,,Madeira,Não identificado,Século XIX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
67,Sem registro,,Localizado,Almofada de janela,Almofada de janela,Não identificado,04 Construção > 04.4 Fragmento de Construção,"Duas almofadas de janela unidas, de madeira, formato retangular.",51,,60 (total),,,Madeira,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
68,Sem registro,,Localizado,Pedra comemorativa,Pedra comemorativa da Casa de Câmara e Cadeia,Não identificado,09 Objetos Cerimoniais > 09.2 Objeto Comemorativo,"Placa comemorativa da reforma da Casa de Câmara e Cadeia. Formato retangular, frontão em curva com motivos florais. Entalhado na pedra a seguinte inscrição: “Mandada fazer no Reinado de D. José I sendo Governador de Goyaz D. João Manoel de Menezes – Anno 1766 – 1884”.",74,,75,,,Pedra > Pedra sabão,Brasil > Goiás,Século XIX > 1884,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
69,Sem registro,,Localizado,Bandeira Nacional,Bandeira Nacional,Não identificado,08 Insígnias,"Bandeira Nacional, tecido de algodão, formato retangular, nas cores verde, amarelo, azul e branco. Inscrição “Ordem e Progresso” em tecido camurça verde costurado em faixa de cor branco. Com 22 estrelas estampadas em um círculo azul, representando os Estados da Federação.",,135,194,,,Algodão,Brasil > Goiás,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
70,Sem registro,,Localizado,Pedra,Pedra,Não identificado,16 Amostras/Fragmentos,Pedra sabão recortada em formato retangular.,,70,149,,Espessura: 10,Pedra > Pedra sabão,Brasil > Goiás,Século XX > 1960,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
71,Sem registro,,Localizado,Planta de Villa Boa,Planta de Villa Boa,Manoel Ribeiro Guimarães,10 Comunicação > 10.1 Documento,"Quadro com a cópia da Planta de Villa Boa de Goyaz, tendo abaixo desenho do Palácio dos Governadores e 06 figuras com o uniforme dos batalhões existentes na vila, acima faixa com especificação dos logradouros públicos, ruas, becos, travessas, principais edificações e igrejas.",55,,62,,,Madeira | Papel,Brasil > Goiás,Século XVIII > 1782,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
72,Sem registro,,Localizado,Sela,Sela “Gal. Anfrísio da Rocha Lima”,Não identificado,11 Transporte > 11.3 Acessório de Transporte Terrestre,"Montaria composta de sela, manta, cabeçada completa e apetrechos.",69,30,55,,,Couro | Metal,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
73,Sem registro,,Localizado,Farda,Farda do Exército Gal. Anfrísio da Rocha Lima,Não identificado,12 Objetos Pessoais > 12.8 Peça de Indumentária,Farda: xxxxxxxxxxxxxxxxxxxxxxxx Cobertura bico de pato: xxxxxxxxxxxxxxxxxxxxxx,,45,74,,,Couro | Metal,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
74,Sem registro,,Localizado,Espada,Espada do Gen. Anfrísio da Rocha Lima,Não identificado,01 Caça e Guerra > 01.2 Arma,Espada de metal composta de lâmina e bainha.,,10,95,,,Metal,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
75,Sem registro,,Localizado,Fotografia,Fotografia do Gal. Anfrísio da Rocha Lima,Não identificado,10 Comunicação > 10.1 Documento,"Duas Fotografias do general com idades diferentes, em moldura de madeira, formato retangular.",27,,35,,,Madeira | Vidro,Não identificado,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
76,Sem registro,,Localizado,Balança,Balança,Não identificado,14 Medição/Registro/Observação/Processamento > 14.1 Instrumento de Precisão/Óptico,Balança de metal. Peso de 30 k.,,,,,,Metal,Não identificado,Não identificada,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
77,Sem registro,,Localizado,Moedas,Moedas,Banco Central,03 Objetos Pecuniários,"Conjunto de 28 moedas do Período Imperial de 1831 a 1889 e 68 moedas do Período Republicano, 1889-1994.",,,,03 (maior),,Metal > Níquel | Metal > Prata,Brasil > Goiás,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
78,Sem registro,,Localizado,Cruz,Cruz do Anhanguera,Bandeirantes,09 Objetos Cerimoniais > 09.3 Objeto de Culto,Cruz de madeira.,300,200,,,,Madeira,Brasil > Goiás,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
79,Sem registro,,Localizado,Colcha,Colcha,Não identificado,05 Interiores > 05.1 Acessório de Interiores,Colcha de algodão com estampa formando desenhos geométricos nas cores vermelha e branca.,,145,192,,,Algodão,Brasil > Minas Gerais,Século XX > 1960,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
80,Sem registro,,Localizado,Cravos,Cravos,Não identificado,16 Amostras/Fragmentos,"06 cravos de ferro, tamanhos variados, extremidades retorcidas.",,,12 (maior),,,Metal > Ferro,Não identificado,Século XVIII,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
81,Sem registro,,Localizado,Cédula,Cédulas,Banco Central,03 Objetos Pecuniários,"Conjunto de 11 cédulas do Período Republicano, de formato retangular: 02 no valor de 1000 cruzados com estampa de Machado de Assis; 01 no valor de 100 cruzados com estampa de Juscelino Kubitschek; 03 no valor de 1000 cruzeiros com estampa do Mal. Cândido Rondon; 02 no valor de 200 cruzeiros com estampa da Princesa Isabel; 01 no valor de 10 cruzeiros com estampa de D. Pedro II; 01 no valor de 05 cruzeiros com estampa de D. Pedro I e 01 no valor de 01 cruzeiro com estampa da fachada do Banco Central.",,"7,3 (maior)","15,3 (maior)",,,Papel,Brasil,Século XX,museusibramgoias_-_museu-das-bandeiras,https://museusibramgoias.acervos.museus.gov.br/wp-json/tainacan/v2/collection/1093/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,1093
