,"""Número de registro"",""Outros números"",Denominação,Material/Técnica,Classificação,Autor,""Resumo descritivo"",""Estado de conservação"",""Data de produção"",""Dimensões - largura"",""Dimensões - diâmetro"",""Dimensões - altura"",""Dimensões - espessura"",""Dimensões - profundidade/comprimento"",""Dimensões - peso"",Situação",Número de registro,Outros números,Denominação,Material/Técnica,Classificação,Autor,Resumo descritivo,Estado de conservação,Data de produção,Dimensões - largura,Dimensões - diâmetro,Dimensões - altura,Dimensões - espessura,Dimensões - profundidade/comprimento,Dimensões - peso,Situação,ACERVO,URL,TAINACAN_COLECTION_ID
21,,JC-18-358,JC-18-358,Maxila/dentes,Ósseo,16 Amostras/Fragmentos,,"Fragmento direito de maxila humana, de indivíduo provavelmente adulto, compreendendo parte da face anterior, entre o incisivo lateral e o 1º pré-molar e a incisura nasal. Apresenta o canal incisivo, o canino e o 1º pré-molar e a incisura nasal. Esses dois dentes se encontram com ligeiro desgaste na face oclusal e no bordo incisal",Regular,Não se aplica,,,,"1,2",3,8,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
22,,JC-18-357,JC-18-357,Fragmento de maxila,Ósseo,16 Amostras/Fragmentos,,"Fragmento direito de maxila humana, de indivíduo provavelmente adulto, compreendendo parte da face anterior, entre o 2º pré-molar e 1º molar, e parte da face infra-temporal. Apresente desgaste dentário com exposição do recesso pulpar. Compreende também o osso zigomático",Regular,Não se aplica,,,,"2,9",Não se aplica,16,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
23,,JC-18-355,JC-18-355,Maxila/dentes,Ósseo,16 Amostras/Fragmentos,,"Maxila direita humana, de indivíduo provavelmente adulto, fraturada longitudinalmente na parte mesial, compreendendo apenas parte da face com a incisura nasal, forame infra-orbitário, processo zigomático, parte interior da face orbitária, os 03 molares e raiz do canino. Apresenta desgaste dentário, com a exposição generalizada da dentina",Regular,Não se aplica,,,,"0,7","5,6",16,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
24,,JC-18-354,JC-18-354,Maxila,Ósseo,16 Amostras/Fragmentos,,"Maxila direita humana, provavelmente de indivíduo adulto, fraturada na parte mesial acima do meato nasal inferior, ao longo na face canina e do alvéolo do 2º molar. Arcada dentária incompleta, faltando o incisivo central, o 2º e 3º molares e apresentando desgaste dentário com exposição generalizada de dentina, compreendendo ainda, o osso zigomático",Bom,Não se aplica,,,,Não se aplica,"4,1",19,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
25,,JC-18-353,JC-18-353,Maxila/dentes,Ósseo,16 Amostras/Fragmentos,,"Maxila direita humana, de indivíduo provavelmente adulto, fraturada transversalmente na parte superior a altura da incisura nasal, faltando o hiato, o seio maxilar, processos frontal e zigomático e o incisivo central. Apresenta desgaste dentário com exposição generalizada da dentina",Regular,Não se aplica,,,,"3,6","6,2",24,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
26,,JC-18-352,JC-18-352,Maxila/dentes,Ósseo,16 Amostras/Fragmentos,,"Maxila esquerda humana, de indivíduo provavelmente adulto, fraturada transversalmente na parte superior a altura da incisura nasal, faltando o hiato, o seio maxilar, processos frontal e zigomático e o incisivo lateral. Apresenta desgaste dentário com exposição do recesso pulpar",Regular,Não se aplica,,,,Não se aplica,"4,5",14,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
27,,JC-18-35,JC-18-035,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural com superfícies planas, sem sinais de ação antrópica",Bom,Não se aplica,,,,"4,2","21,3",1126,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
28,,JC-18-349,JC-18-349,Fragmento de mandíbula e dente,Ósseo,16 Amostras/Fragmentos,,"Fragmento de mandíbula humana, provavelmente de indivíduo adulto, correspondendo à parte da protuberância mentoniana, fraturado lateralmente na altura do 1º pré-molar direito e no canino esquerdo. Fragmento com ausência dos dentes",Regular,Não se aplica,,,,"1,3","5,9",17,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
29,,JC-18-348,JC-18-348,Fragmento de mandíbula,Ósseo,16 Amostras/Fragmentos,,"Fragmento de mandíbula humana, provavelmente de indivíduo adulto, correspondendo ao ramo direito fraturado transversalmente a linha oblíqua a altura do 2º molar e apresentando apenas o 3º molar",Regular,Não se aplica,,,,"1,4","11,4",32,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
30,,JC-18-346,JC-18-346,Mandíbula/dentes,Ósseo,16 Amostras/Fragmentos,,"Mandíbula humana, incompleta, de indivíduo adulto, faltando os incisivos centrais e laterais, fraturada na linha oblíqua e na altura do colo do ramo, sendo ambas as fraturas do lado esquerdo. Apresenta desgaste dentário nas faces oclusais, com exposição generalizada da dentina",Regular,Não se aplica,,,,"1,1","7,5",28,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
31,,JC-18-344,JC-18-344,Mandíbula/dentes,Ósseo,16 Amostras/Fragmentos,,"Mandíbula humana de infanto, incompleta, faltando os caninos, os incisivos centrais e laterais e apresentando os primeiros e segundos molares irrompidos. Mandíbula fraturada na altura da linha oblíqua do ramo direito e na altura do processo coronóide do ramo esquerdo. Não apresenta desgaste dentário",Regular,Não se aplica,,,,1,"5,2",29,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
32,,JC-18-343,JC-18-343,Mandíbula/dentes,Ósseo,16 Amostras/Fragmentos,,"Fragmento de mandíbula humana senil, faltando os incisivos centrais e laterais, fraturada na altura do colo do ramo esquerdo e na parte alveolar. Apresenta intenso desgaste dentário nas faces oclusais, chegando à exposição de recesso da câmara pulpar",Regular,Não se aplica,,,,"1,3","10,3",36,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
33,,JC-18-342,JC-18-342,Mandíbula/dentes,Ósseo,16 Amostras/Fragmentos,,"Mandíbula humana, provavelmente de indivíduo de adulto, incompleta, faltando o 3º molar esquerdo, os 1ºs molares, o 2º pré molar, canino e incisivos direitos e fraturada no ramo direito na altura da língula no ramo esquerdo no colo e na parte alveolar. Apresenta desgaste dentário com exposição generalizada da dentina, exceto no 3º molar direito",Regular,Não se aplica,,,,"0,9","11,6",86,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
34,,JC-18-341,JC-18-341,Frontal,Ósseo,,,"Frontal de abóboda craniana de mamífero, fraturado longitudinalmente ao longo da incisura frontal e paralelamente à sutura coronal. Compreende a glabela, aborda supra-orbitária esquerda e parte da órbita respectiva. Apresenta, ainda, o osso nasal e o processo frontal da maxila, integrantes da face",Regular,Não se aplica,,,,"0,4","8,2",35,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
35,,JC-18-340,JC-18-340,Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Fragmento esquerdo de abóboda craniana humana, compreendendo porção superior da parte escamosa do temporal ínfero-anterior do parietal, sendo visível a linha da junção dos dois ossos",Regular,Não se aplica,,,,"0,2","7,2",16,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
36,,JC-18-34,JC-18-034,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural triangular de bordos arredondados, sinais de ação antrópica",Bom,Não se aplica,,,,"4,1","12,1",703,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
37,,JC-18-339,JC-18-339,Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Fragmento de abóboda craniana de adulto, não sendo possível determinar que região da abóboda este fragmento pertence",Regular,Não se aplica,,,,"0,8","6,1",9,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
38,,JC-18-336,JC-18-336,Fragmento de occipital,Ósseo,16 Amostras/Fragmentos,,"Fragmento de occipital inferior de abóboda craniana humana, provavelmente de indivíduo adulto",Regular,Não se aplica,,,,"0,3","5,3",5,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
39,,JC-18-335,JC-18-335,Fragmento de occipital,Ósseo,16 Amostras/Fragmentos,,"Fragmento de occipital inferior de abóboda craniana humana, provavelmente de indivíduo adulto, correspondendo a região da crista occipital externa",Regular,Não se aplica,,,,"0,3","3,6",4,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
40,,JC-18-333,JC-18-333,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento provavelmente de parietal inferior humano esquerdo, compreendendo parte da borda escamosa. Fragmento de abóboda craniana, provavelmente de indivíduo adulto",Regular,Não se aplica,,,,"0,3","5,8",8,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
41,,JC-18-330,JC-18-330,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento de parietal inferior humano esquerdo, compreendendo parte da borda occipital. Fragmento de abóboda craniana, provavelmente de adulto",Regular,Não se aplica,,,,"0,5","8,6",18,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
42,,JC-18-33,JC-18-033,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural retangular de faces planas e três lados fragmentados, sem sinais de ação antrópica",Bom,Não se aplica,,,,"3,2","10,9",466,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
43,,JC-18-329,JC-18-329,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento inferior de parietal esquerdo de abóboda craniana humana, provavelmente de indivíduo jovem, correspondendo à parte póstero-inferior e abrangendo pequena área da borda escamosa",Regular,Não se aplica,,,,"0,4","4,3",8,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
44,,JC-18-328,JC-18-328,Fragmento de occipital,Ósseo,16 Amostras/Fragmentos,,"Fragmento de occipital humano, não sendo possível determinar a região do occipital correta a que este fragmento corresponde. Fragmento de abóboda craniana, provavelmente de indivíduo adulto",Regular,Não se aplica,,,,"0,8","7,2",40,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
45,,JC-18-327,JC-18-327,Zigomático,Ósseo,16 Amostras/Fragmentos,,"Osso zigomático esquerdo de face humana, de indivíduo jovem, compreendendo o processo frontal e temporal, e fraturado transversalmente na parte relativa à face temporal",Regular,Não se aplica,,,,"0,3","3,2",2,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
46,,JC-18-326,JC-18-326,Fragmento de temporal,Ósseo,16 Amostras/Fragmentos,,"Fragmento de osso temporal de abóboda craniana humana, provavelmente de indivíduo adulto, fraturado na base do e compreendendo secção da parte escamosa e o tubérculo articular",Regular,Não se aplica,,,,"0,3","5,9",11,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
47,,JC-18-325,JC-18-325,Fragmento de temporal,Ósseo,16 Amostras/Fragmentos,,"Fragmento inferior de frontal humano, provavelmente de indivíduo adulto, compreendendo o processo zigomático, parte da linha temporal superior e inferior e parte da borda supra-orbitária.",Regular,Não se aplica,,,,"0,5","5,8",16,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
48,,JC-18-323,JC-18-323,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento inferior de parietal esquerdo humano, provavelmente de indivíduo jovem, apresentando parte da borda coronal e da borda escamosa",Regular,Não se aplica,,,,"0,2","6,3",13,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
49,,JC-18-322,JC-18-322,Zigomático,Ósseo,16 Amostras/Fragmentos,,"Osso zigomático de face direito humano, provavelmente de indivíduo adulto, fraturado na base dos processos orbital e temporal e compreendendo, ainda, fragmento superior de maxila",Regular,Não se aplica,,,,Não se aplica,5,11,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
50,,JC-18-321-B,JC-18-321-B,Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Fragmento de abóboda craniana de número JC-18-321, compreendendo parte complementar do parietal direito e parte posterior direita e mediana frontal",Regular,Não se aplica,,,,"0,7","10,2",48,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
51,,JC-18-321-A,JC-18-321-A,Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Fragmento de abóboda craniana de número JC-18-321, compreendendo a parte superior do temporal esquerdo entre o triângulo suprameático, base do processo mastóide e secção da parte escamosa e, parte complementar do parietal esquerdo",Regular,Não se aplica,,,,"0,7","5,5",17,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
52,,JC-18-321,JC-18-321,Abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Abóboda craniana humana, incompleta, de indivíduo adulto, compreendendo o occipital fraturado ao longo da linha superior do forame magno, o temporal direito fraturado abaixo do processo mastóide e do meato acústico externo e fragmentos dos parietais",Regular,Não se aplica,,,,"1: 0,3   2: 0,6","1: 8,9 2: 18,0",1: 55 2: 183,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
53,,JC-18-320,JC-18-320,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento de occipital humano superior direito, compreendendo parte da borda occipital",Regular,Não se aplica,,,,Não se aplica,"8,7",7,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
54,,JC-18-32,JC-18-032,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco de faces plano-inclinadas formando um bordo convexlíneo e dois lados em ângulo reto, sem sinais de ação antrópica",Bom,Não se aplica,,,,"4,7","12,8",1134,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
55,,JC-18-319,JC-18-319,Fragmento de frontal,Ósseo,16 Amostras/Fragmentos,,"Fragmento esquerdo de frontal de abóboda craniana humana, provavelmente de indivíduo adulto, compreendendo entre parte da borda supra-orbitária, da linha temporal inferior e parte da borda frontal",Regular,Não se aplica,,,,"0,5","7,4",11,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
56,,JC-18-318,JC-18-318,Fragmento de occipital,Ósseo,16 Amostras/Fragmentos,,"Fragmento de occipital de abóboda craniana humana, provavelmente de indivíduo adulto, correspondendo a parte direita superior a partir do ínio",Regular,Não se aplica,,,,"0,7","8,2",46,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
57,,JC-18-317,JC-18-317,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento de parietal direito humano, provavelmente de indivíduo adulto, compreendendo pequena parte inferior do frontal, parte da borda escamosa e da borda sagital",Regular,Não se aplica,,,,"0,6","7,3",29,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
58,,JC-18-315,JC-18-315,Temporal,Ósseo,16 Amostras/Fragmentos,,"Temporal direito de abóboda craniana humana, de indivíduo adulto, fraturado transversalmente na base do processo zigomático e na parte petrosa. Apresenta os processos mastóide e estilóide e os meatos acústicos interno e externo",Regular,Não se aplica,,,,"0,3","8,9",33,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
59,,JC-18-314,JC-18-314,Parietal,Ósseo,16 Amostras/Fragmentos,,"Parietal de abóboda craniana humana, fraturado lateralmente na altura da borda escamosa e apresentando pequena parte da região frontal. Abóboda craniana de indivíduo adulto, não sendo possível sua identificação quanto ao sexo",Regular,Não se aplica,,,,"0,9","13,3",142,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
60,,JC-18-312,JC-18-312,Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Fragmento de abóboda craniana humana, provavelmente de indivíduo adulto, compreendendo o osso temporal esquerdo e incompleto, pequena porção esquerda e inferior do occipital e do parietal esquerdo",Regular,Não se aplica,,,,"0,6","19,8",90,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
61,,JC-18-311,JC-18-311,Frontal,Ósseo,16 Amostras/Fragmentos,,"Frontal de abóboda craniana humana, fraturado em seus lados, apresentando parte da abóboda parietal superior, glabela, borda supra-orbitária esquerda completa e parte da direita. Frontal provavelmente integrante da abóboda craniana incompleta JC-18-310",Regular,Não se aplica,,,,"0,3","7,8",17,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
62,,JC-18-310B,JC-18-310B,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento inferior de parietal direito, apresentando parte da borda escamosa inferior. Esse fragmento complementa a abóboda de nº JC-18-310",Regular,Não se aplica,,,,"0,2","5,1",4,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
63,,JC-18-310,JC-18-310,Abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Abóboda craniana humana, incompleta, provavelmente de indivíduo jovem do sexo feminino, compreendendo o parietal esquerdo partido na borda frontal, apresentando uma fratura em sua lateral; parte mediana do parietal direito; occipital fraturado transversalmente na linha superior do forâmen magno e fraturado paralelamente nas bordas mastóides.",Regular,Não se aplica,,,,"0,3","9,4",41,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
64,,JC-18-31,JC-18-031,Lítico bruto,Lítico,16 Amostras/Fragmentos,,"Bloco natural retângulo-irregular, sem sinais de ação antrópica",Bom,Não se aplica,,,,"4,4",11,571,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
65,,JC-18-309,JC-18-309,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento inferior de parietal humano, apresentando parte da borda occipital, provavelmente integrante da abóboda craniana da qual faz parte o frontal de nº JC-18-307",Regular,Não se aplica,,,,"0,4","6,6",11,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
66,,JC-18-308 e JC-18-332,JC-18-308 e JC-18-332,Fragmento de parietal e Fragmento de abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"JC-18-308: Fragmento de parietal esquerdo humano, provavelmente de indivíduo adulto, apresentando parte da borda occipital e parte da borda escamosa inferior, provavelmente integrante da abóboda craniana da qual faz parte o frontal de nº JC-18-307. JC-18-332: Fragmento de abóboda craniana humana",Regular,Não se aplica,,,,"0,2","7,4",10,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
67,,JC-18-307,JC-18-307,Frontal,Ósseo,16 Amostras/Fragmentos,,"Frontal de abóboda craniana humana, incompleta, provavelmente de adulto do sexo feminino, compreendendo a região frontal que se encontra fraturado ao longo da sutura coronal, glabela e da borda supra-orbitária esquerda",Regular,Não se aplica,,,,"0,3","10,2",48,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
68,,JC-18-306,JC-18-306,Occipital,Ósseo,16 Amostras/Fragmentos,,"Occipital de abóboda craniana humana, provavelmente de indivíduo adulto, fragmento no ângulo superior na base e nas bordas mastóideas direita e esquerda. Apresenta a fossa e o canal condilar",Regular,Não se aplica,,,,"1,1","10,7",75,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
69,,JC-18-304,JC-18-304,Frontal,Ósseo,16 Amostras/Fragmentos,,"Frontal de abóboda craniana humana, incompleta, compreendendo a região frontal que se encontra fraturada ao longo da sutura coronal. Abóboda de indivíduo adulto, provavelmente do sexo feminino",Bom,Não se aplica,,,,Não se aplica,"10,7",189,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
70,,JC-18-303,JC-18-303,Fragmento de parietal,Ósseo,16 Amostras/Fragmentos,,"Fragmento de parietal direito humano, apresentando parte da borda occipital e parte da borda escamosa inferior, provavelmente integrante da abóboda craniana da qual faz parte o frontal de nº JC-18-302",Regular,Não se aplica,,,,"0,2",7,18,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
71,,JC-18-302,JC-18-302,Frontal,Ósseo,16 Amostras/Fragmentos,,"Frontal de abóboda craniana humana, incompleta, provavelmente de adulto do sexo masculino, compreendendo o frontal fraturado em seu lado esquerdo, com a presença da glabela e das bordas supra-orbitárias e parte do anterior do parietal direito",Regular,Não se aplica,,,,"0,7","14,6",132,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
72,,JC-18-300A,JC-18-300A,Osso zigomático,Ósseo,16 Amostras/Fragmentos,,"Osso zigomático fraturado, pertencente à abóboda craniana de nº JC-18-300",Bom,Não se aplica,,,,"0,4","5,3",12,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
73,,JC-18-300,JC-18-300,Abóboda craniana,Ósseo,16 Amostras/Fragmentos,,"Abóboda craniana, incompleta, provavelmente de indivíduo adulto",Ruim,Não se aplica,,,,Não se aplica,18,550,Localizado,mhn_-_reserva-tecnica,https://mhn.acervos.museus.gov.br/wp-json/tainacan/v2/collection/24/items/?perpage=96&order=ASC&orderby=date&exposer=csv&mapper=inbcm-ibram&paged=,24
